gvkey,iid,datadate,tic,cusip,conm,cshtrd,prccd,prcod
001690,01,2017/11/01,AAPL,037833100,APPLE INC,33482970.0000,166.8900,169.8700
001690,01,2017/11/02,AAPL,037833100,APPLE INC,39668100.0000,168.1100,167.6400
001690,01,2017/11/03,AAPL,037833100,APPLE INC,59332210.0000,172.5000,174.0000
001690,01,2017/11/06,AAPL,037833100,APPLE INC,34770480.0000,174.2500,172.3650
001690,01,2017/11/07,AAPL,037833100,APPLE INC,24332120.0000,174.8100,173.9100
001690,01,2017/11/08,AAPL,037833100,APPLE INC,24358920.0000,176.2400,174.6600
001690,01,2017/11/09,AAPL,037833100,APPLE INC,29422610.0000,175.8800,175.1100
001690,01,2017/11/10,AAPL,037833100,APPLE INC,25129510.0000,174.6700,175.1100
001690,01,2017/11/13,AAPL,037833100,APPLE INC,16956290.0000,173.9700,173.5000
001690,01,2017/11/14,AAPL,037833100,APPLE INC,24683350.0000,171.3400,173.0400
001690,01,2017/11/15,AAPL,037833100,APPLE INC,28998220.0000,169.0800,169.9700
001690,01,2017/11/16,AAPL,037833100,APPLE INC,23598650.0000,171.1000,171.1800
001690,01,2017/11/17,AAPL,037833100,APPLE INC,21884010.0000,170.1500,171.0400
001690,01,2017/11/20,AAPL,037833100,APPLE INC,16041550.0000,169.9800,170.2900
001690,01,2017/11/21,AAPL,037833100,APPLE INC,25047130.0000,173.1400,170.7800
001690,01,2017/11/22,AAPL,037833100,APPLE INC,25558680.0000,174.9600,173.3600
001690,01,2017/11/24,AAPL,037833100,APPLE INC,14026670.0000,174.9700,175.1000
001690,01,2017/11/27,AAPL,037833100,APPLE INC,20591090.0000,174.0900,175.0500
001690,01,2017/11/28,AAPL,037833100,APPLE INC,26387240.0000,173.0700,174.3000
001690,01,2017/11/29,AAPL,037833100,APPLE INC,41459120.0000,169.4800,172.6300
001690,01,2017/11/30,AAPL,037833100,APPLE INC,41484540.0000,171.8500,170.4300
001690,01,2017/12/01,AAPL,037833100,APPLE INC,39735110.0000,171.0500,169.9500
001690,01,2017/12/04,AAPL,037833100,APPLE INC,32512580.0000,169.8000,172.4800
001690,01,2017/12/05,AAPL,037833100,APPLE INC,27315530.0000,169.6400,169.0600
001690,01,2017/12/06,AAPL,037833100,APPLE INC,28397810.0000,169.0100,167.5000
001690,01,2017/12/07,AAPL,037833100,APPLE INC,25656110.0000,169.3200,169.0300
001690,01,2017/12/08,AAPL,037833100,APPLE INC,23285760.0000,169.3700,170.4900
001690,01,2017/12/11,AAPL,037833100,APPLE INC,34260890.0000,172.6700,169.2000
001690,01,2017/12/12,AAPL,037833100,APPLE INC,19088170.0000,171.7000,172.1500
001690,01,2017/12/13,AAPL,037833100,APPLE INC,23402510.0000,172.2700,172.5000
001690,01,2017/12/14,AAPL,037833100,APPLE INC,20442740.0000,172.2200,172.4000
001690,01,2017/12/15,AAPL,037833100,APPLE INC,40122100.0000,173.9700,173.6300
001690,01,2017/12/18,AAPL,037833100,APPLE INC,29385650.0000,176.4200,174.8800
001690,01,2017/12/19,AAPL,037833100,APPLE INC,27393660.0000,174.5400,175.0300
001690,01,2017/12/20,AAPL,037833100,APPLE INC,23451420.0000,174.3500,174.8700
001690,01,2017/12/21,AAPL,037833100,APPLE INC,20848660.0000,175.0100,174.1700
001690,01,2017/12/22,AAPL,037833100,APPLE INC,16339690.0000,175.0100,174.6800
001690,01,2017/12/26,AAPL,037833100,APPLE INC,33113340.0000,170.5700,170.8000
001690,01,2017/12/27,AAPL,037833100,APPLE INC,21477380.0000,170.6000,170.1000
001690,01,2017/12/28,AAPL,037833100,APPLE INC,16412270.0000,171.0800,171.0000
001690,01,2017/12/29,AAPL,037833100,APPLE INC,25938760.0000,169.2300,170.5200
001690,01,2018/01/02,AAPL,037833100,APPLE INC,25400540.0000,172.2600,170.1600
001690,01,2018/01/03,AAPL,037833100,APPLE INC,29461040.0000,172.2300,172.5300
001690,01,2018/01/04,AAPL,037833100,APPLE INC,22342650.0000,173.0300,172.5400
001690,01,2018/01/05,AAPL,037833100,APPLE INC,23589930.0000,175.0000,173.4400
001690,01,2018/01/08,AAPL,037833100,APPLE INC,20523870.0000,174.3500,174.3500
001690,01,2018/01/09,AAPL,037833100,APPLE INC,21532200.0000,174.3300,174.5500
001690,01,2018/01/10,AAPL,037833100,APPLE INC,23751690.0000,174.2900,173.1600
001690,01,2018/01/11,AAPL,037833100,APPLE INC,18653380.0000,175.2800,174.5900
001690,01,2018/01/12,AAPL,037833100,APPLE INC,25302200.0000,177.0900,176.1800
001690,01,2018/01/16,AAPL,037833100,APPLE INC,29512410.0000,176.1900,177.9000
001690,01,2018/01/17,AAPL,037833100,APPLE INC,34260230.0000,179.1000,176.1500
001690,01,2018/01/18,AAPL,037833100,APPLE INC,31087330.0000,179.2600,179.3700
001690,01,2018/01/19,AAPL,037833100,APPLE INC,31306390.0000,178.4600,178.6100
001690,01,2018/01/22,AAPL,037833100,APPLE INC,27052000.0000,177.0000,177.3000
001690,01,2018/01/23,AAPL,037833100,APPLE INC,32395870.0000,177.0400,177.3000
001690,01,2018/01/24,AAPL,037833100,APPLE INC,51368540.0000,174.2200,177.2500
001690,01,2018/01/25,AAPL,037833100,APPLE INC,41438280.0000,171.1100,174.5050
001690,01,2018/01/26,AAPL,037833100,APPLE INC,39075250.0000,171.5100,172.0000
001690,01,2018/01/29,AAPL,037833100,APPLE INC,50565420.0000,167.9600,170.1600
001690,01,2018/01/30,AAPL,037833100,APPLE INC,45635470.0000,166.9700,165.5250
001690,01,2018/01/31,AAPL,037833100,APPLE INC,32234520.0000,167.4300,166.8700
001690,01,2018/02/01,AAPL,037833100,APPLE INC,44453230.0000,167.7800,167.1650
001690,01,2018/02/02,AAPL,037833100,APPLE INC,85957050.0000,160.5000,166.0000
001690,01,2018/02/05,AAPL,037833100,APPLE INC,72215320.0000,156.4900,159.1000
001690,01,2018/02/06,AAPL,037833100,APPLE INC,68171940.0000,163.0300,154.8300
001690,01,2018/02/07,AAPL,037833100,APPLE INC,51467440.0000,159.5400,163.0850
001690,01,2018/02/08,AAPL,037833100,APPLE INC,54145930.0000,155.1500,160.2900
001690,01,2018/02/09,AAPL,037833100,APPLE INC,70583530.0000,156.4100,157.0700
001690,01,2018/02/12,AAPL,037833100,APPLE INC,60774900.0000,162.7100,158.5000
001690,01,2018/02/13,AAPL,037833100,APPLE INC,32483310.0000,164.3400,161.9500
001690,01,2018/02/14,AAPL,037833100,APPLE INC,40382890.0000,167.3700,163.0450
001690,01,2018/02/15,AAPL,037833100,APPLE INC,50908540.0000,172.9900,169.7900
001690,01,2018/02/16,AAPL,037833100,APPLE INC,40113790.0000,172.4300,172.3600
001690,01,2018/02/20,AAPL,037833100,APPLE INC,33690660.0000,171.8500,172.0500
001690,01,2018/02/21,AAPL,037833100,APPLE INC,37378070.0000,171.0700,172.8300
001690,01,2018/02/22,AAPL,037833100,APPLE INC,30953760.0000,172.5000,171.8000
001690,01,2018/02/23,AAPL,037833100,APPLE INC,33772050.0000,175.5000,173.6700
001690,01,2018/02/26,AAPL,037833100,APPLE INC,37353670.0000,178.9700,176.3500
001690,01,2018/02/27,AAPL,037833100,APPLE INC,38885510.0000,178.3900,179.1000
001690,01,2018/02/28,AAPL,037833100,APPLE INC,37568080.0000,178.1200,179.2600
001690,01,2018/03/01,AAPL,037833100,APPLE INC,48706170.0000,175.0000,178.5400
001690,01,2018/03/02,AAPL,037833100,APPLE INC,38426060.0000,176.2100,172.8000
001690,01,2018/03/05,AAPL,037833100,APPLE INC,27825140.0000,176.8200,175.2100
001690,01,2018/03/06,AAPL,037833100,APPLE INC,23273160.0000,176.6700,177.9100
001690,01,2018/03/07,AAPL,037833100,APPLE INC,31686450.0000,175.0300,174.9400
001690,01,2018/03/08,AAPL,037833100,APPLE INC,24518850.0000,176.9400,175.4800
001690,01,2018/03/09,AAPL,037833100,APPLE INC,32130360.0000,179.9800,177.9600
001690,01,2018/03/12,AAPL,037833100,APPLE INC,32191070.0000,181.7200,180.2900
001690,01,2018/03/13,AAPL,037833100,APPLE INC,31464170.0000,179.9700,182.5900
001690,01,2018/03/14,AAPL,037833100,APPLE INC,29334630.0000,178.4400,180.3200
001690,01,2018/03/15,AAPL,037833100,APPLE INC,22676520.0000,178.6500,178.5000
001690,01,2018/03/16,AAPL,037833100,APPLE INC,38313330.0000,178.0200,178.6500
001690,01,2018/03/19,AAPL,037833100,APPLE INC,32931110.0000,175.3000,177.3200
001690,01,2018/03/20,AAPL,037833100,APPLE INC,19620520.0000,175.2400,175.2400
001690,01,2018/03/21,AAPL,037833100,APPLE INC,36387880.0000,171.2700,175.0400
001690,01,2018/03/22,AAPL,037833100,APPLE INC,41335980.0000,168.8500,170.0000
001690,01,2018/03/23,AAPL,037833100,APPLE INC,40984540.0000,164.9400,168.3900
001690,01,2018/03/26,AAPL,037833100,APPLE INC,36778560.0000,172.7700,168.0700
001690,01,2018/03/27,AAPL,037833100,APPLE INC,39824200.0000,168.3400,173.6800
001690,01,2018/03/28,AAPL,037833100,APPLE INC,41464880.0000,166.4800,167.2500
001690,01,2018/03/29,AAPL,037833100,APPLE INC,38116290.0000,167.7800,167.8050
001690,01,2018/04/02,AAPL,037833100,APPLE INC,37425640.0000,166.6800,167.8800
001690,01,2018/04/03,AAPL,037833100,APPLE INC,30237640.0000,168.3900,167.6400
001690,01,2018/04/04,AAPL,037833100,APPLE INC,34581850.0000,171.6100,164.8800
001690,01,2018/04/05,AAPL,037833100,APPLE INC,26750260.0000,172.8000,172.5800
001690,01,2018/04/06,AAPL,037833100,APPLE INC,34949690.0000,168.3800,170.9700
001690,01,2018/04/09,AAPL,037833100,APPLE INC,28976200.0000,170.0500,169.8800
001690,01,2018/04/10,AAPL,037833100,APPLE INC,28567110.0000,173.2500,173.0000
001690,01,2018/04/11,AAPL,037833100,APPLE INC,22401040.0000,172.4400,172.2300
001690,01,2018/04/12,AAPL,037833100,APPLE INC,22858840.0000,174.1400,173.4100
001690,01,2018/04/13,AAPL,037833100,APPLE INC,25100510.0000,174.7300,174.7800
006008,01,2017/11/01,INTC,458140100,INTEL CORP,47759810.0000,46.7100,45.9700
006008,01,2017/11/02,INTC,458140100,INTEL CORP,44580600.0000,47.1000,46.6100
006008,01,2017/11/03,INTC,458140100,INTEL CORP,39277370.0000,46.3400,47.2000
006008,01,2017/11/06,INTC,458140100,INTEL CORP,34001470.0000,46.7000,46.6000
006008,01,2017/11/07,INTC,458140100,INTEL CORP,24421340.0000,46.7800,46.7000
006008,01,2017/11/08,INTC,458140100,INTEL CORP,21556890.0000,46.7000,46.6200
006008,01,2017/11/09,INTC,458140100,INTEL CORP,25562450.0000,46.3000,46.0500
006008,01,2017/11/10,INTC,458140100,INTEL CORP,24086480.0000,45.5800,46.0400
006008,01,2017/11/13,INTC,458140100,INTEL CORP,18992580.0000,45.7500,45.2600
006008,01,2017/11/14,INTC,458140100,INTEL CORP,22190890.0000,45.8600,45.7000
006008,01,2017/11/15,INTC,458140100,INTEL CORP,17131500.0000,45.4600,45.3900
006008,01,2017/11/16,INTC,458140100,INTEL CORP,22156020.0000,45.6500,45.6300
006008,01,2017/11/17,INTC,458140100,INTEL CORP,63190520.0000,44.6300,45.5000
006008,01,2017/11/20,INTC,458140100,INTEL CORP,22375710.0000,44.6200,44.7300
006008,01,2017/11/21,INTC,458140100,INTEL CORP,21761970.0000,44.9400,44.7200
006008,01,2017/11/22,INTC,458140100,INTEL CORP,19526000.0000,44.6500,44.9400
006008,01,2017/11/24,INTC,458140100,INTEL CORP,6465815.0000,44.7500,44.5500
006008,01,2017/11/27,INTC,458140100,INTEL CORP,18025330.0000,44.4900,44.4200
006008,01,2017/11/28,INTC,458140100,INTEL CORP,20175000.0000,44.7300,44.6500
006008,01,2017/11/29,INTC,458140100,INTEL CORP,26855700.0000,43.9500,44.8500
006008,01,2017/11/30,INTC,458140100,INTEL CORP,34093420.0000,44.8400,44.3600
006008,01,2017/12/01,INTC,458140100,INTEL CORP,26640750.0000,44.6800,44.7300
006008,01,2017/12/04,INTC,458140100,INTEL CORP,27999480.0000,44.4900,45.0200
006008,01,2017/12/05,INTC,458140100,INTEL CORP,30590060.0000,43.4400,44.6000
006008,01,2017/12/06,INTC,458140100,INTEL CORP,27634260.0000,43.4500,43.1400
006008,01,2017/12/07,INTC,458140100,INTEL CORP,32702960.0000,43.0800,43.4600
006008,01,2017/12/08,INTC,458140100,INTEL CORP,23149800.0000,43.3500,43.3500
006008,01,2017/12/11,INTC,458140100,INTEL CORP,20421350.0000,43.6600,43.2800
006008,01,2017/12/12,INTC,458140100,INTEL CORP,16546120.0000,43.3300,43.4700
006008,01,2017/12/13,INTC,458140100,INTEL CORP,21301470.0000,43.3400,43.6500
006008,01,2017/12/14,INTC,458140100,INTEL CORP,19643620.0000,43.2600,43.4300
006008,01,2017/12/15,INTC,458140100,INTEL CORP,47433970.0000,44.5600,43.4000
006008,01,2017/12/18,INTC,458140100,INTEL CORP,50126380.0000,46.2600,45.1500
006008,01,2017/12/19,INTC,458140100,INTEL CORP,41405690.0000,47.0400,46.3000
006008,01,2017/12/20,INTC,458140100,INTEL CORP,39742400.0000,47.5600,47.4700
006008,01,2017/12/21,INTC,458140100,INTEL CORP,42719680.0000,46.7600,47.5400
006008,01,2017/12/22,INTC,458140100,INTEL CORP,33880780.0000,46.7000,46.3300
006008,01,2017/12/26,INTC,458140100,INTEL CORP,15510910.0000,46.0800,46.2800
006008,01,2017/12/27,INTC,458140100,INTEL CORP,13358970.0000,46.1100,46.1100
006008,01,2017/12/28,INTC,458140100,INTEL CORP,9380506.0000,46.2200,46.3600
006008,01,2017/12/29,INTC,458140100,INTEL CORP,17365120.0000,46.1600,46.2100
006008,01,2018/01/02,INTC,458140100,INTEL CORP,22972240.0000,46.8500,46.3800
006008,01,2018/01/03,INTC,458140100,INTEL CORP,115617400.0000,45.2600,45.4700
006008,01,2018/01/04,INTC,458140100,INTEL CORP,89144860.0000,44.4300,43.5200
006008,01,2018/01/05,INTC,458140100,INTEL CORP,41777780.0000,44.7400,44.4300
006008,01,2018/01/08,INTC,458140100,INTEL CORP,33707600.0000,44.7400,44.2700
006008,01,2018/01/09,INTC,458140100,INTEL CORP,43900140.0000,43.6200,44.7000
006008,01,2018/01/10,INTC,458140100,INTEL CORP,45367970.0000,42.5000,43.3300
006008,01,2018/01/11,INTC,458140100,INTEL CORP,35303590.0000,43.4100,42.8000
006008,01,2018/01/12,INTC,458140100,INTEL CORP,29935150.0000,43.2400,43.4500
006008,01,2018/01/16,INTC,458140100,INTEL CORP,37904730.0000,43.1400,43.5500
006008,01,2018/01/17,INTC,458140100,INTEL CORP,32252830.0000,44.3900,43.5450
006008,01,2018/01/18,INTC,458140100,INTEL CORP,26743940.0000,44.4800,44.4000
006008,01,2018/01/19,INTC,458140100,INTEL CORP,24817410.0000,44.8200,44.6200
006008,01,2018/01/22,INTC,458140100,INTEL CORP,27550350.0000,45.7500,44.8000
006008,01,2018/01/23,INTC,458140100,INTEL CORP,21894840.0000,46.0600,45.8100
006008,01,2018/01/24,INTC,458140100,INTEL CORP,33731400.0000,45.5100,45.9000
006008,01,2018/01/25,INTC,458140100,INTEL CORP,35797450.0000,45.3000,45.8800
006008,01,2018/01/26,INTC,458140100,INTEL CORP,86727500.0000,50.0800,48.3800
006008,01,2018/01/29,INTC,458140100,INTEL CORP,46277780.0000,49.9800,49.6000
006008,01,2018/01/30,INTC,458140100,INTEL CORP,32738210.0000,48.7900,49.4800
006008,01,2018/01/31,INTC,458140100,INTEL CORP,41515080.0000,48.1400,49.2300
006008,01,2018/02/01,INTC,458140100,INTEL CORP,28805560.0000,47.6500,47.6950
006008,01,2018/02/02,INTC,458140100,INTEL CORP,28434120.0000,46.1500,47.3200
006008,01,2018/02/05,INTC,458140100,INTEL CORP,47499540.0000,44.5200,46.3500
006008,01,2018/02/06,INTC,458140100,INTEL CORP,57728200.0000,44.9100,44.0200
006008,01,2018/02/07,INTC,458140100,INTEL CORP,37453270.0000,45.2000,44.5800
006008,01,2018/02/08,INTC,458140100,INTEL CORP,42432110.0000,42.7500,45.2800
006008,01,2018/02/09,INTC,458140100,INTEL CORP,49182190.0000,43.9500,43.5000
006008,01,2018/02/12,INTC,458140100,INTEL CORP,28188450.0000,44.8300,44.1500
006008,01,2018/02/13,INTC,458140100,INTEL CORP,19449400.0000,44.4600,44.5900
006008,01,2018/02/14,INTC,458140100,INTEL CORP,19883260.0000,45.3800,44.0700
006008,01,2018/02/15,INTC,458140100,INTEL CORP,22260230.0000,45.9200,45.8800
006008,01,2018/02/16,INTC,458140100,INTEL CORP,21472200.0000,45.5600,45.8150
006008,01,2018/02/20,INTC,458140100,INTEL CORP,25383290.0000,46.3200,45.4600
006008,01,2018/02/21,INTC,458140100,INTEL CORP,27496730.0000,45.9400,46.6700
006008,01,2018/02/22,INTC,458140100,INTEL CORP,16640930.0000,45.8000,46.1400
006008,01,2018/02/23,INTC,458140100,INTEL CORP,25717400.0000,47.7300,46.3400
006008,01,2018/02/26,INTC,458140100,INTEL CORP,26437220.0000,49.1100,48.2000
006008,01,2018/02/27,INTC,458140100,INTEL CORP,43159590.0000,49.9100,49.3700
006008,01,2018/02/28,INTC,458140100,INTEL CORP,34511570.0000,49.2900,50.1800
006008,01,2018/03/01,INTC,458140100,INTEL CORP,36270880.0000,47.8400,49.5000
006008,01,2018/03/02,INTC,458140100,INTEL CORP,33220800.0000,48.9800,47.2000
006008,01,2018/03/05,INTC,458140100,INTEL CORP,30674070.0000,49.7500,48.5700
006008,01,2018/03/06,INTC,458140100,INTEL CORP,38857120.0000,50.7100,50.1600
006008,01,2018/03/07,INTC,458140100,INTEL CORP,30649110.0000,51.3200,50.1800
006008,01,2018/03/08,INTC,458140100,INTEL CORP,30133810.0000,50.7400,51.7900
006008,01,2018/03/09,INTC,458140100,INTEL CORP,31947720.0000,52.1900,51.2700
006008,01,2018/03/12,INTC,458140100,INTEL CORP,31653220.0000,51.5200,51.8600
006008,01,2018/03/13,INTC,458140100,INTEL CORP,45427940.0000,51.7800,52.5200
006008,01,2018/03/14,INTC,458140100,INTEL CORP,24873370.0000,51.8600,52.0600
006008,01,2018/03/15,INTC,458140100,INTEL CORP,24774230.0000,50.8800,52.2300
006008,01,2018/03/16,INTC,458140100,INTEL CORP,41381260.0000,51.1700,51.1700
006008,01,2018/03/19,INTC,458140100,INTEL CORP,28838370.0000,50.8300,50.7400
006008,01,2018/03/20,INTC,458140100,INTEL CORP,22096090.0000,51.5500,50.8800
006008,01,2018/03/21,INTC,458140100,INTEL CORP,23233380.0000,51.5600,51.5500
006008,01,2018/03/22,INTC,458140100,INTEL CORP,30703590.0000,50.8300,50.7400
006008,01,2018/03/23,INTC,458140100,INTEL CORP,37372270.0000,49.3600,50.5900
006008,01,2018/03/26,INTC,458140100,INTEL CORP,38852730.0000,52.4800,50.7400
006008,01,2018/03/27,INTC,458140100,INTEL CORP,38079020.0000,51.1900,53.0100
006008,01,2018/03/28,INTC,458140100,INTEL CORP,37959720.0000,49.6000,50.5000
006008,01,2018/03/29,INTC,458140100,INTEL CORP,45121220.0000,52.0800,49.9800
006008,01,2018/04/02,INTC,458140100,INTEL CORP,67058020.0000,48.9200,51.6900
006008,01,2018/04/03,INTC,458140100,INTEL CORP,39415690.0000,49.7500,49.0000
006008,01,2018/04/04,INTC,458140100,INTEL CORP,30274280.0000,49.9900,48.1000
006008,01,2018/04/05,INTC,458140100,INTEL CORP,24757310.0000,50.3800,50.0100
006008,01,2018/04/06,INTC,458140100,INTEL CORP,28208900.0000,48.7900,49.7900
006008,01,2018/04/09,INTC,458140100,INTEL CORP,31363780.0000,49.5500,49.1600
006008,01,2018/04/10,INTC,458140100,INTEL CORP,26332790.0000,51.2700,51.1200
006008,01,2018/04/11,INTC,458140100,INTEL CORP,17560440.0000,51.1000,50.9900
006008,01,2018/04/12,INTC,458140100,INTEL CORP,29750460.0000,52.7200,51.4900
006008,01,2018/04/13,INTC,458140100,INTEL CORP,20864040.0000,51.8600,53.0600
006066,01,2017/11/01,IBM,459200101,INTL BUSINESS MACHINES CORP,3236863.0000,154.0300,154.1000
006066,01,2017/11/02,IBM,459200101,INTL BUSINESS MACHINES CORP,3396982.0000,153.3500,154.1800
006066,01,2017/11/03,IBM,459200101,INTL BUSINESS MACHINES CORP,4430810.0000,151.5800,153.4200
006066,01,2017/11/06,IBM,459200101,INTL BUSINESS MACHINES CORP,4498535.0000,150.8400,151.7700
006066,01,2017/11/07,IBM,459200101,INTL BUSINESS MACHINES CORP,3692491.0000,151.3500,151.3700
006066,01,2017/11/08,IBM,459200101,INTL BUSINESS MACHINES CORP,4632718.0000,151.5700,151.6000
006066,01,2017/11/09,IBM,459200101,INTL BUSINESS MACHINES CORP,4776316.0000,150.3000,149.9300
006066,01,2017/11/10,IBM,459200101,INTL BUSINESS MACHINES CORP,4306433.0000,149.1600,150.6500
006066,01,2017/11/13,IBM,459200101,INTL BUSINESS MACHINES CORP,5104982.0000,148.4000,148.8800
006066,01,2017/11/14,IBM,459200101,INTL BUSINESS MACHINES CORP,3742498.0000,148.8900,147.9500
006066,01,2017/11/15,IBM,459200101,INTL BUSINESS MACHINES CORP,4700553.0000,147.1000,148.0000
006066,01,2017/11/16,IBM,459200101,INTL BUSINESS MACHINES CORP,5446079.0000,149.1200,147.7300
006066,01,2017/11/17,IBM,459200101,INTL BUSINESS MACHINES CORP,4876732.0000,148.9700,149.3400
006066,01,2017/11/20,IBM,459200101,INTL BUSINESS MACHINES CORP,5655753.0000,150.5100,150.6400
006066,01,2017/11/21,IBM,459200101,INTL BUSINESS MACHINES CORP,3665087.0000,151.9500,151.3000
006066,01,2017/11/22,IBM,459200101,INTL BUSINESS MACHINES CORP,3212788.0000,151.7700,152.0000
006066,01,2017/11/24,IBM,459200101,INTL BUSINESS MACHINES CORP,1193025.0000,151.8400,151.9500
006066,01,2017/11/27,IBM,459200101,INTL BUSINESS MACHINES CORP,3304050.0000,151.9800,152.0600
006066,01,2017/11/28,IBM,459200101,INTL BUSINESS MACHINES CORP,3961716.0000,152.4700,152.3500
006066,01,2017/11/29,IBM,459200101,INTL BUSINESS MACHINES CORP,5095366.0000,153.5500,152.8100
006066,01,2017/11/30,IBM,459200101,INTL BUSINESS MACHINES CORP,6461885.0000,153.9700,153.6500
006066,01,2017/12/01,IBM,459200101,INTL BUSINESS MACHINES CORP,5527305.0000,154.7600,154.4000
006066,01,2017/12/04,IBM,459200101,INTL BUSINESS MACHINES CORP,4664064.0000,156.4600,155.6700
006066,01,2017/12/05,IBM,459200101,INTL BUSINESS MACHINES CORP,5067941.0000,155.3500,156.4500
006066,01,2017/12/06,IBM,459200101,INTL BUSINESS MACHINES CORP,3364424.0000,154.1000,155.6900
006066,01,2017/12/07,IBM,459200101,INTL BUSINESS MACHINES CORP,3771139.0000,153.5700,154.0300
006066,01,2017/12/08,IBM,459200101,INTL BUSINESS MACHINES CORP,3474743.0000,154.8100,153.9400
006066,01,2017/12/11,IBM,459200101,INTL BUSINESS MACHINES CORP,4101417.0000,155.4100,154.9700
006066,01,2017/12/12,IBM,459200101,INTL BUSINESS MACHINES CORP,6321525.0000,156.7400,155.2000
006066,01,2017/12/13,IBM,459200101,INTL BUSINESS MACHINES CORP,5658524.0000,153.9100,156.6000
006066,01,2017/12/14,IBM,459200101,INTL BUSINESS MACHINES CORP,4635905.0000,154.0000,154.6000
006066,01,2017/12/15,IBM,459200101,INTL BUSINESS MACHINES CORP,11276390.0000,152.5000,153.6100
006066,01,2017/12/18,IBM,459200101,INTL BUSINESS MACHINES CORP,5089588.0000,153.3300,153.5900
006066,01,2017/12/19,IBM,459200101,INTL BUSINESS MACHINES CORP,4116248.0000,153.2300,154.0500
006066,01,2017/12/20,IBM,459200101,INTL BUSINESS MACHINES CORP,3784577.0000,152.9500,153.6500
006066,01,2017/12/21,IBM,459200101,INTL BUSINESS MACHINES CORP,4147873.0000,151.5000,153.1700
006066,01,2017/12/22,IBM,459200101,INTL BUSINESS MACHINES CORP,2984926.0000,152.5000,151.8200
006066,01,2017/12/26,IBM,459200101,INTL BUSINESS MACHINES CORP,2478972.0000,152.8300,152.5100
006066,01,2017/12/27,IBM,459200101,INTL BUSINESS MACHINES CORP,2144620.0000,153.1300,152.9500
006066,01,2017/12/28,IBM,459200101,INTL BUSINESS MACHINES CORP,2686841.0000,154.0400,153.2000
006066,01,2017/12/29,IBM,459200101,INTL BUSINESS MACHINES CORP,3324662.0000,153.4200,154.1700
006066,01,2018/01/02,IBM,459200101,INTL BUSINESS MACHINES CORP,4197812.0000,154.2500,154.5000
006066,01,2018/01/03,IBM,459200101,INTL BUSINESS MACHINES CORP,9440508.0000,158.4900,157.3400
006066,01,2018/01/04,IBM,459200101,INTL BUSINESS MACHINES CORP,7554257.0000,161.7000,159.6500
006066,01,2018/01/05,IBM,459200101,INTL BUSINESS MACHINES CORP,5179851.0000,162.4900,162.4400
006066,01,2018/01/08,IBM,459200101,INTL BUSINESS MACHINES CORP,5236536.0000,163.4700,162.6600
006066,01,2018/01/09,IBM,459200101,INTL BUSINESS MACHINES CORP,4338857.0000,163.8300,163.9000
006066,01,2018/01/10,IBM,459200101,INTL BUSINESS MACHINES CORP,4168553.0000,164.1800,162.9100
006066,01,2018/01/11,IBM,459200101,INTL BUSINESS MACHINES CORP,3791309.0000,164.2000,164.8000
006066,01,2018/01/12,IBM,459200101,INTL BUSINESS MACHINES CORP,5026753.0000,163.1400,164.0200
006066,01,2018/01/16,IBM,459200101,INTL BUSINESS MACHINES CORP,7589422.0000,163.8500,165.1000
006066,01,2018/01/17,IBM,459200101,INTL BUSINESS MACHINES CORP,11671060.0000,168.6500,168.0100
006066,01,2018/01/18,IBM,459200101,INTL BUSINESS MACHINES CORP,13427660.0000,169.1200,170.0000
006066,01,2018/01/19,IBM,459200101,INTL BUSINESS MACHINES CORP,21086490.0000,162.3700,164.4600
006066,01,2018/01/22,IBM,459200101,INTL BUSINESS MACHINES CORP,8456949.0000,162.6000,161.5100
006066,01,2018/01/23,IBM,459200101,INTL BUSINESS MACHINES CORP,7460921.0000,166.2500,162.8200
006066,01,2018/01/24,IBM,459200101,INTL BUSINESS MACHINES CORP,5557156.0000,165.3700,166.7500
006066,01,2018/01/25,IBM,459200101,INTL BUSINESS MACHINES CORP,3300971.0000,165.4700,165.9100
006066,01,2018/01/26,IBM,459200101,INTL BUSINESS MACHINES CORP,3772739.0000,167.3400,166.1200
006066,01,2018/01/29,IBM,459200101,INTL BUSINESS MACHINES CORP,3514482.0000,166.8000,167.4500
006066,01,2018/01/30,IBM,459200101,INTL BUSINESS MACHINES CORP,4901284.0000,163.6200,166.2100
006066,01,2018/01/31,IBM,459200101,INTL BUSINESS MACHINES CORP,4072020.0000,163.7000,163.7500
006066,01,2018/02/01,IBM,459200101,INTL BUSINESS MACHINES CORP,4431977.0000,162.4000,163.1900
006066,01,2018/02/02,IBM,459200101,INTL BUSINESS MACHINES CORP,5228394.0000,159.0300,161.7000
006066,01,2018/02/05,IBM,459200101,INTL BUSINESS MACHINES CORP,8674946.0000,152.5300,157.8900
006066,01,2018/02/06,IBM,459200101,INTL BUSINESS MACHINES CORP,9854125.0000,155.3400,150.2900
006066,01,2018/02/07,IBM,459200101,INTL BUSINESS MACHINES CORP,6138776.0000,153.8500,154.1700
006066,01,2018/02/08,IBM,459200101,INTL BUSINESS MACHINES CORP,6765434.0000,147.5900,152.4800
006066,01,2018/02/09,IBM,459200101,INTL BUSINESS MACHINES CORP,7783434.0000,149.5100,148.6000
006066,01,2018/02/12,IBM,459200101,INTL BUSINESS MACHINES CORP,5839248.0000,151.4000,150.9000
